REG_STAT,DEATHS,ST_CASE,WGTCD_TR,L_STATE,L_TYPE,L_STATUS,PREV_ACC,PREV_OTH
21,1,391160,,6,1,6,0,1
39,1,391161,,39,1,6,0,0
39,1,391162,,39,1,6,0,0
39,0,391162,9,39,1,6,6,0
39,0,391163,,39,1,6,1,0
39,0,391164,2,26,1,6,0,0
39,1,391164,,39,1,6,0,0
39,1,391165,6,39,1,6,1,3
39,1,391166,,39,1,6,0,0
39,0,391167,9,39,1,6,0,0
39,1,391167,,39,8,6,0,0
39,1,391168,,39,1,1,0,1
39,1,391169,,39,1,6,0,2
39,1,391170,,39,1,6,0,0
39,1,391171,,39,1,6,0,1
39,0,391171,9,39,1,6,1,3
40,1,400001,,40,1,6,0,0
40,1,400003,1,40,1,6,1,4
98,1,400004,,40,1,6,0,0
92,1,400005,1,40,1,6,0,0
40,1,400005,,40,1,6,0,0
40,1,400006,,40,1,6,0,0
93,0,400006,8,37,1,6,0,2
40,1,400007,,40,1,6,0,0
40,1,400008,,5,1,1,1,0
40,0,400009,1,40,1,6,0,0
40,1,400010,,40,1,6,0,0
40,0,400010,,40,1,6,0,0
98,1,400011,1,40,1,6,0,1
40,1,400012,2,40,1,6,0,1
40,2,400013,,40,1,6,0,0
40,1,400014,9,40,1,6,0,0
40,1,400015,,40,1,6,0,0
40,0,400015,,40,1,6,0,0
29,0,400015,,29,1,6,0,0
5,0,400016,,40,1,6,0,2
40,2,400016,,40,1,6,0,3
98,1,400017,,40,1,6,0,0
98,1,400018,1,40,1,6,0,0
40,1,400019,2,40,1,6,0,1
98,1,400020,,40,1,6,0,0
40,0,400021,8,40,1,6,0,0
40,1,400021,,40,1,6,0,0
40,1,400022,2,40,1,2,0,0
93,0,400022,8,40,1,6,0,1
40,0,400023,3,40,1,6,0,0
40,0,400024,2,40,1,6,0,0
40,1,400024,,40,1,6,0,0
40,2,400025,1,40,1,6,1,3
40,0,400025,7,40,1,6,0,1
40,1,400026,,40,1,6,0,0
40,1,400027,,40,1,6,0,0
40,1,400027,,40,1,6,0,0
0,1,400028,9,5,1,1,0,0
40,1,400029,,40,1,6,0,0
92,1,400030,,5,1,1,0,0
40,1,400031,,40,1,6,0,1
40,1,400032,2,40,1,1,0,0
98,0,400033,1,40,1,6,0,1
40,2,400034,,40,1,6,0,2
40,1,400035,8,5,1,6,0,0
18,2,400036,8,6,1,6,0,0
40,1,400037,,40,1,1,0,0
48,0,400037,8,48,1,6,0,1
40,0,400039,3,40,1,6,0,0
24,1,400039,,40,1,6,0,0
40,1,400040,1,40,1,6,0,0
40,0,400041,,40,1,6,0,1
40,1,400041,,40,1,6,0,0
92,1,400042,,40,1,6,0,1
40,0,400042,,40,1,6,0,0
40,0,400043,2,,,,,
40,0,400043,2,40,1,6,0,0
40,1,400044,7,40,1,6,0,0
40,1,400045,,40,1,6,0,0
40,0,400045,,40,1,6,1,0
5,3,400046,,5,1,6,0,0
40,1,400047,,40,1,6,0,0
4,0,400047,8,35,1,6,98,1
40,1,400048,,40,1,6,0,0
40,0,400048,,40,1,6,0,0
40,1,400049,,40,1,6,0,0
98,1,400050,2,40,1,6,0,0
40,0,400051,3,40,1,6,0,1
40,1,400051,,40,1,6,0,0
20,1,400052,2,20,1,1,1,1
40,1,400053,1,40,1,6,1,0
48,0,400053,2,40,0,0,0,0
40,0,400054,3,40,1,6,0,0
40,1,400054,,40,1,6,0,3
40,1,400055,2,40,1,6,0,0
40,1,400056,2,40,1,6,0,0
40,0,400056,6,40,1,6,0,0
40,1,400057,,40,1,6,0,0
20,0,400057,,29,1,6,1,0
40,1,400058,,40,1,6,0,0
93,0,400058,8,48,1,6,0,0
98,1,400059,,40,7,2,0,1
40,0,400059,2,40,1,6,0,0
40,1,400060,1,40,1,6,0,0
48,1,400061,,48,1,6,0,0
40,0,400061,8,40,1,6,0,1
40,1,400062,,40,9,9,99,99
40,1,400063,2,40,1,6,0,0
40,0,400063,3,40,1,6,0,0
40,1,400064,,40,0,0,0,0
40,1,400065,2,40,1,6,0,0
40,1,400066,,40,1,6,0,0
40,1,400067,,40,0,0,0,0
98,1,400068,,40,1,6,0,1
40,0,400068,2,40,1,6,0,0
40,0,400069,8,40,1,6,0,3
40,1,400069,2,40,1,1,0,0
5,2,400070,1,48,1,6,1,0
40,1,400071,,40,1,1,0,1
93,2,400072,9,48,1,6,0,0
40,1,400073,1,40,1,6,0,3
40,1,400074,1,40,1,6,0,0
40,1,400075,,40,0,0,0,0
40,1,400076,1,40,1,6,0,0
40,0,400076,8,5,1,6,0,0
40,1,400077,1,40,1,6,0,0
40,1,400078,,40,1,6,0,1
98,1,400079,2,40,1,1,0,0
20,0,400079,2,20,1,6,0,0
93,0,400079,8,48,1,6,0,0
40,2,400080,2,40,1,6,0,0
40,1,400081,,40,1,1,0,2
40,0,400081,2,40,1,6,0,0
93,0,400082,8,48,1,6,1,1
17,1,400083,,40,1,6,0,0
40,0,400084,,40,0,0,0,1
40,0,400084,,40,0,0,0,0
40,1,400084,,40,1,6,0,0
40,1,400085,,40,1,6,0,0
40,1,400086,,40,1,6,0,2
40,0,400086,8,5,1,6,0,0
40,1,400087,1,40,1,6,0,3
48,1,400088,,40,1,6,0,0
40,1,400089,8,40,1,6,1,1
93,1,400090,8,6,1,6,0,0
40,1,400091,,40,1,6,0,0
40,1,400092,,40,1,6,0,2
40,1,400093,2,40,1,6,0,2
40,1,400094,2,40,1,6,0,0
0,1,400095,9,40,1,6,0,0
0,0,400095,9,40,1,6,0,3
40,1,400096,1,40,1,6,0,0
17,0,400096,8,,,,,
31,0,400096,8,31,1,6,0,0
40,0,400096,,40,1,6,0,0
31,0,400096,8,31,1,6,0,0
40,0,400096,,40,1,6,0,0
40,0,400097,2,40,1,6,0,0
40,1,400097,,40,1,6,0,2
48,0,400098,8,48,1,6,0,0
40,0,400098,2,40,1,6,0,0
40,2,400098,2,40,1,6,0,0
40,1,400099,2,40,1,6,0,0
40,0,400099,,40,1,2,0,1
40,1,400100,,40,1,6,0,1
40,1,400101,8,40,1,6,0,0
40,2,400102,,40,1,1,0,1
40,0,400102,1,40,1,6,0,0
40,1,400103,,40,1,6,0,0
40,0,400103,,40,1,6,0,0
40,0,400104,,40,1,6,0,0
40,1,400104,,40,1,1,0,0
40,1,400105,,40,0,0,0,0
40,0,400105,,40,1,6,0,0
40,0,400105,,40,1,6,0,0
40,1,400106,,40,1,6,0,0
40,0,400106,8,40,1,6,0,0
40,0,400106,1,40,1,6,0,0
40,1,400107,2,40,1,6,0,0
40,1,400108,,40,2,6,0,0
40,1,400109,2,40,1,6,0,0
40,1,400110,,40,1,6,0,0
40,0,400110,,40,1,6,0,0
40,0,400110,3,40,1,6,0,0
13,1,400111,,13,1,6,98,0
40,1,400112,9,40,1,6,0,1
40,0,400112,,40,1,6,0,0
40,1,400113,,40,1,6,0,0
93,1,400114,8,5,1,6,0,1
40,1,400115,,40,1,6,0,1
12,1,400116,8,12,1,6,0,0
40,1,400117,,40,1,6,0,0
40,1,400118,,40,1,6,0,0
40,1,400119,1,40,1,6,0,0
40,1,400120,,40,1,6,0,0
40,0,400121,,40,1,6,0,0
40,0,400121,,,,,,
40,1,400122,,40,1,6,0,0
93,0,400122,8,21,1,6,0,0
40,1,400123,,40,1,6,0,0
40,1,400124,2,40,1,6,0,0
40,1,400125,,40,1,6,0,0
40,0,400126,1,40,1,6,0,0
40,1,400126,,40,1,6,0,0
40,0,400127,,40,1,6,0,0
40,1,400127,1,40,1,6,0,1
40,1,400128,,40,1,6,0,2
98,0,400129,,40,1,6,0,0
40,1,400129,1,40,1,6,0,0
40,0,400129,8,40,1,6,0,0
98,0,400130,,40,0,0,0,0
40,1,400131,,40,1,6,0,0
40,0,400131,,40,1,6,0,0
5,0,400131,,5,1,6,0,0
40,0,400132,,40,1,6,0,0
40,0,400132,1,40,1,6,0,0
98,1,400133,,40,1,6,0,1
40,0,400133,,40,1,6,0,0
29,0,400134,8,29,1,6,0,0
48,1,400135,,40,1,6,0,1
40,0,400135,,40,1,6,0,0
40,1,400136,2,40,1,6,0,1
40,1,400137,2,40,1,6,0,1
40,0,400137,2,40,1,6,0,0
98,0,400138,1,40,1,6,0,0
40,1,400138,,40,1,6,0,0
40,0,400138,,40,1,6,0,0
40,1,400139,,40,1,6,0,0
40,1,400140,2,96,9,9,99,99
40,1,400141,,40,1,6,0,0
40,1,400142,,40,1,6,0,0
99,0,400143,9,99,9,9,99,99
40,1,400144,,40,1,6,0,1
40,0,400144,,40,1,6,0,0
40,0,400145,,40,1,2,0,0
32,1,400146,,40,1,1,0,1
97,0,400146,8,97,9,9,99,99
48,0,400146,,48,1,1,0,0
48,0,400146,,48,1,6,0,0
98,0,400147,1,40,1,6,0,2
20,0,400147,2,97,9,9,99,99
98,1,400147,,40,7,6,0,0
40,0,400147,2,40,1,6,0,1
97,0,400147,9,96,9,9,99,99
40,0,400147,8,40,1,6,0,0
98,1,400148,,40,1,6,0,0
48,1,400149,,48,1,6,0,0
0,1,400151,9,40,1,6,0,2
0,1,400151,9,40,0,0,0,0
40,1,400152,,40,1,6,0,0
40,1,400152,1,40,1,6,0,0
40,1,400153,2,40,1,6,0,0
40,0,400154,1,40,1,6,0,1
40,1,400154,,40,1,6,0,0
98,1,400155,2,40,0,0,0,0
0,1,400156,9,40,1,6,0,0
40,1,400157,,40,0,0,0,0
5,1,400158,1,5,1,6,1,1
92,0,400158,8,40,1,6,0,0
40,1,400159,,40,1,6,0,0
98,2,400160,,40,1,6,0,0
40,1,400161,2,40,1,2,0,0
40,1,400162,,40,1,6,0,0
93,0,400162,8,29,1,6,0,0
40,1,400163,,40,1,6,0,2
40,0,400163,,40,1,6,0,0
40,2,400164,,40,1,6,0,1
40,0,400165,8,40,1,6,0,0
40,1,400165,2,40,1,6,0,0
40,1,400166,2,40,1,6,0,1
40,1,400167,2,40,1,6,0,1
93,1,400168,8,40,1,6,0,0
40,1,400169,1,40,1,6,0,1
40,0,400169,2,40,1,1,0,0
40,0,400170,2,40,1,6,0,0
40,3,400170,,40,1,6,0,0
40,0,400171,,40,1,6,0,0
40,1,400171,,40,1,2,0,1
40,0,400172,2,40,1,6,0,0
40,1,400172,,40,1,6,0,0
40,0,400173,,40,1,6,0,0
40,1,400174,2,40,1,6,0,0
40,1,400174,,40,1,6,0,0
48,1,400175,,48,1,3,0,0
40,0,400175,9,40,1,6,0,1
40,0,400176,3,40,1,6,0,0
40,1,400176,,40,1,6,0,0
40,1,400177,,40,2,6,0,0
40,1,400178,,40,1,6,0,0
40,1,400179,1,40,1,6,0,0
40,1,400180,,40,1,6,0,0
40,1,400181,2,40,1,6,0,0
40,1,400182,,40,1,6,0,0
40,0,400183,,40,1,6,0,0
18,1,400184,6,48,1,1,0,1
48,0,400184,3,40,1,6,0,0
40,1,400185,,48,1,6,1,1
40,2,400186,8,40,1,2,0,0
93,1,400186,8,40,1,6,0,0
98,1,400187,1,40,1,6,0,0
40,1,400188,,40,1,6,0,0
40,0,400188,,40,1,6,0,1
40,0,400189,2,40,1,6,0,1
40,1,400189,,40,1,6,0,0
40,1,400190,,20,1,6,0,0
40,2,400191,,40,1,6,0,1
40,0,400191,1,40,1,6,0,0
40,1,400192,,40,1,6,0,0
40,1,400193,,40,1,1,0,6
40,0,400193,2,40,1,6,0,0
40,0,400193,2,40,1,6,0,1
40,1,400194,1,40,1,6,0,1
35,1,400195,,35,1,6,98,0
40,1,400196,,40,1,6,0,0
40,1,400197,,40,1,6,0,0
40,1,400198,,40,1,1,0,3
40,1,400199,,40,1,3,0,0
5,1,400200,,29,0,0,0,0
40,0,400200,,40,1,6,0,1
40,0,400201,2,40,1,6,0,0
40,1,400201,,40,1,6,0,0
40,1,400202,,40,1,6,0,1
40,0,400203,,40,1,6,0,0
40,1,400203,,40,1,6,0,0
40,0,400204,8,40,1,6,0,0
40,1,400204,5,40,1,6,0,3
40,2,400205,1,40,1,6,0,0
40,0,400205,2,40,1,6,0,2
40,1,400206,,40,1,6,0,0
40,0,400206,,40,1,6,1,1
40,1,400207,,40,1,6,0,0
40,1,400208,1,40,1,6,0,0
48,0,400209,,48,1,6,0,0
17,0,400209,,17,1,6,0,0
40,1,400210,,40,1,6,0,0
40,0,400210,,40,1,6,0,1
40,0,400211,2,40,1,6,0,0
98,1,400211,,40,1,6,0,1
40,1,400212,1,40,1,6,0,0
40,1,400213,2,40,1,6,0,2
12,0,400213,8,12,1,6,0,1
5,1,400214,,5,1,6,0,0
12,3,400215,,40,1,6,0,0
98,0,400215,,40,1,6,0,0
40,1,400216,2,40,1,6,0,0
40,1,400217,2,40,1,6,0,0
40,0,400218,4,40,1,6,0,0
40,1,400219,,6,1,6,0,0
98,0,400219,8,40,1,6,0,0
17,1,400220,1,40,1,6,0,0
40,1,400221,,40,1,6,0,0
40,0,400221,8,40,1,6,0,0
40,1,400222,,40,1,6,0,0
40,1,400223,1,40,1,6,0,0
40,1,400224,2,40,1,6,0,0
40,0,400224,2,40,1,6,0,0
40,1,400225,1,40,1,6,0,0
40,1,400226,1,40,1,6,0,0
22,0,400226,7,40,1,6,0,0
40,1,400227,,40,1,6,0,0
40,0,400227,,40,1,6,0,0
40,2,400228,1,40,1,6,0,0
40,0,400228,8,40,1,6,0,0
5,1,400229,1,40,1,2,1,0
40,1,400230,,40,1,1,1,2
40,0,400231,,40,1,6,0,0
40,1,400231,,40,1,6,0,0
40,1,400232,,40,1,6,0,0
40,1,400233,2,99,9,9,99,99
40,1,400234,1,40,1,6,0,0
40,1,400235,,40,1,6,0,0
40,1,400236,6,40,1,6,0,6
98,1,400237,,40,1,6,0,0
40,1,400237,5,40,1,6,0,0
40,0,400237,1,40,1,6,0,1
40,0,400237,2,40,1,6,0,1
40,2,400238,,40,1,6,0,0
5,1,400239,3,40,1,6,0,1
40,1,400239,,40,1,6,0,0
40,0,400240,,,,,,
93,1,400240,8,48,1,6,1,1
48,1,400241,,48,1,6,0,0
93,0,400241,8,48,1,6,0,3
40,1,400242,1,40,1,6,0,1
40,0,400242,2,40,1,6,0,0
40,0,400243,8,40,1,6,0,3
40,1,400243,,40,1,6,0,0
40,0,400243,,40,1,6,0,0
93,0,400244,8,19,1,6,0,2
40,1,400244,2,40,1,6,0,0
40,1,400245,,40,1,6,0,0
40,0,400246,,40,1,6,0,0
22,2,400247,2,22,1,1,0,0
40,1,400248,,40,1,6,0,0
40,1,400249,,40,1,1,0,0
40,1,400250,,40,1,6,0,1
40,0,400250,2,40,1,6,0,0
40,1,400251,2,40,1,6,0,0
40,0,400252,1,40,1,6,0,0
40,1,400253,,40,1,2,0,1
40,1,400254,,40,1,1,0,0
40,0,400255,2,40,1,6,0,0
40,1,400255,1,40,1,6,0,0
48,1,400256,1,48,1,6,0,0
40,1,400257,,40,2,6,0,0
40,1,400258,,40,1,6,0,0
40,0,400259,9,20,1,6,0,4
20,2,400259,,40,0,0,0,0
40,0,400260,,40,1,6,0,0
40,1,400260,1,40,1,6,0,0
40,1,400261,,40,1,6,0,0
40,0,400261,2,40,1,1,0,1
40,1,400262,2,40,1,6,0,1
4,0,400263,8,48,1,6,0,1
40,0,400263,2,,,,,
40,0,400264,,40,1,6,0,0
40,1,400265,,40,1,6,0,0
47,0,400265,1,47,1,6,0,0
40,1,400266,,40,1,6,1,2
40,0,400267,,40,1,6,0,0
6,1,400267,1,6,1,6,0,2
40,1,400268,,40,1,6,0,1
40,1,400269,9,40,1,6,0,0
46,1,400270,8,46,1,6,1,1
98,0,400271,,40,1,6,0,0
40,1,400271,,40,1,6,0,0
40,2,400272,,40,0,0,0,0
92,0,400273,9,40,1,6,0,0
98,1,400273,,40,1,6,0,2
40,1,400274,,40,1,1,0,2
48,1,400275,,40,1,6,0,0
40,0,400276,,40,1,6,0,1
40,1,400276,1,40,1,6,0,0
40,0,400277,1,40,1,6,0,0
40,0,400277,,40,1,6,0,1
40,1,400277,,40,1,6,0,0
40,1,400278,,40,1,6,0,0
40,0,400278,2,40,1,6,0,0
40,0,400278,,40,1,6,0,1
40,1,400279,,40,1,6,1,1
40,0,400279,8,40,1,6,0,0
40,1,400280,2,40,1,6,0,0
40,1,400281,,40,1,6,0,0
40,1,400282,,40,1,6,0,0
40,1,400283,1,40,1,6,0,0
40,0,400284,1,40,1,6,1,2
98,1,400284,1,40,1,6,0,0
40,1,400285,,40,1,6,0,4
40,1,400286,,40,1,6,0,0
97,1,400287,8,97,9,9,99,99
4,1,400287,,4,9,1,0,0
6,0,400287,8,41,1,6,0,1
17,0,400287,8,,,,,
17,0,400287,,,,,,
40,0,400287,6,,,,,
40,1,400288,2,40,1,6,0,0
40,0,400289,8,40,1,6,0,0
40,1,400289,,40,1,6,0,0
48,1,400290,,48,1,6,0,0
40,1,400291,1,40,1,6,0,1
40,0,400292,,40,1,6,0,1
35,2,400293,,35,1,6,98,0
40,0,400294,2,40,1,6,0,0
40,1,400295,,40,1,6,0,0
93,0,400295,8,19,1,6,0,0
40,0,400295,2,40,1,6,0,0
40,0,400296,2,40,1,6,0,0
40,1,400296,,40,1,6,0,0
40,1,400297,1,40,1,6,0,0
40,0,400297,8,40,1,6,0,1
4,0,400298,2,4,1,6,0,0
40,2,400300,,40,0,0,0,0
40,1,400301,9,40,1,1,1,0
40,1,400302,,48,9,9,99,99
48,0,400302,8,56,1,6,1,1
40,1,400303,,40,1,6,0,0
40,0,400303,,40,0,0,0,0
40,0,400303,,40,1,1,0,1
40,0,400304,,40,1,1,0,1
40,1,400304,,40,1,6,0,0
40,0,400304,,40,1,6,0,0
40,1,400306,3,40,1,6,0,0
40,1,400307,,40,1,6,0,0
5,0,400308,,5,1,6,0,0
40,0,400309,2,40,1,6,0,0
40,0,400309,2,40,1,6,0,1
40,1,400309,2,40,1,6,0,0
40,1,400310,8,40,1,6,0,3
40,0,400311,,40,1,6,0,0
40,1,400311,,40,1,6,0,2
40,0,400312,,40,2,6,0,0
40,1,400312,,40,1,6,0,0
40,2,400313,,40,1,6,0,0
40,0,400314,2,48,1,6,0,1
40,1,400314,,40,1,6,0,0
20,0,400314,1,20,1,6,0,0
40,1,400315,,29,1,6,0,0
40,0,400316,,40,1,6,0,0
40,1,400317,,40,1,6,0,0
40,1,400318,1,40,1,6,0,1
95,1,400319,,40,1,6,0,0
40,0,400319,2,40,1,6,0,0
40,1,400320,8,40,1,6,0,0
40,4,400321,,40,1,6,0,1
40,1,400321,,40,1,6,0,0
20,1,400322,,,,,,
93,0,400322,8,40,1,6,0,0
40,0,400323,2,40,1,6,0,0
40,0,400323,2,40,1,6,0,0
40,1,400323,,40,1,6,0,0
40,1,400324,,40,1,6,0,1
40,0,400325,,40,1,6,0,0
40,1,400326,,40,1,6,0,1
20,0,400327,,20,1,6,0,0
19,1,400327,,19,1,6,0,0
40,0,400328,2,40,1,6,0,0
98,0,400329,2,40,1,6,0,1
98,0,400329,1,40,1,6,0,0
40,1,400330,,40,1,6,0,2
40,1,400331,,40,1,1,0,0
48,0,400331,8,48,1,6,0,1
98,1,400332,,40,1,6,0,1
40,1,400333,3,40,1,6,0,0
40,2,400334,,40,1,6,0,0
40,0,400335,,40,1,6,0,0
40,1,400335,,40,1,6,0,3
40,1,400336,,40,1,6,0,1
40,0,400337,7,40,1,6,0,0
40,3,400337,2,40,1,6,0,0
40,1,400338,,40,1,6,0,0
40,0,400339,,40,1,6,0,0
40,1,400339,,40,1,6,0,1
40,1,400340,,40,1,6,0,1
40,0,400341,1,40,0,0,0,0
40,1,400341,1,40,1,6,0,0
40,1,400342,2,40,1,6,0,1
40,1,400343,,40,1,6,0,1
40,0,400344,2,40,1,6,1,3
40,1,400344,,40,1,6,0,0
40,1,400345,,40,1,6,0,0
40,0,400345,8,40,1,6,0,0
40,1,400346,1,40,1,6,0,1
93,0,400346,8,5,1,6,1,2
40,1,400347,,40,1,6,0,0
40,1,400348,,40,1,6,0,0
40,1,400349,2,40,1,6,0,1
40,1,400350,,40,1,6,1,1
17,1,400351,8,40,1,6,0,4
40,1,400352,,40,1,6,0,0
5,0,400352,,40,1,6,0,0
40,1,400353,2,40,1,6,0,0
92,1,400354,1,40,0,0,0,0
40,1,400355,,40,1,6,0,2
40,0,400356,1,40,1,6,0,0
98,1,400356,,40,9,9,99,99
97,2,400357,9,96,9,9,99,99
26,0,400357,8,26,1,6,0,0
40,1,400358,,40,1,6,0,0
40,0,400358,,40,1,6,0,1
40,0,400359,2,40,1,6,0,1
40,1,400359,,40,1,6,0,1
40,1,400360,1,40,1,6,0,1
98,1,400361,,40,1,6,0,0
40,1,400362,,40,1,6,0,0
40,0,400362,,40,1,6,0,0
40,1,400363,,40,1,6,0,0
40,1,400364,,40,1,6,0,1
40,0,400364,2,40,1,6,0,0
40,0,400365,2,40,1,6,0,1
40,2,400365,,40,1,6,0,1
40,1,400366,,40,1,6,0,0
40,0,400366,2,40,1,6,0,8
98,0,400366,2,40,1,6,0,0
40,1,400367,,40,1,6,0,1
40,0,400367,1,40,1,6,0,1
40,1,400368,1,40,1,6,0,1
98,0,400368,8,40,1,6,0,0
18,0,400369,8,29,1,6,1,0
40,1,400370,,40,1,6,0,0
40,1,400371,2,39,1,6,0,0
0,1,400372,,40,0,0,99,99
18,1,400373,,18,1,6,0,1
40,0,400373,3,40,1,6,0,0
40,1,400374,2,40,1,6,0,0
40,1,400375,,40,1,6,0,0
40,1,400376,,40,1,6,0,1
40,1,400377,,40,9,1,0,1
40,1,400378,,40,1,6,0,0
40,0,400378,2,40,1,6,0,0
40,1,400379,,40,1,6,0,0
40,1,400380,2,40,1,6,0,1
40,1,400380,2,40,1,6,0,0
40,1,400381,2,5,1,1,0,1
40,1,400382,,40,0,0,99,99
40,1,400383,,40,1,6,0,1
40,1,400384,,40,1,6,0,1
40,0,400384,2,40,1,1,0,1
40,1,400385,,40,1,6,0,0
40,0,400385,,40,1,6,0,0
35,1,400386,1,35,1,1,98,0
40,1,400387,1,40,1,6,0,0
40,1,400388,,40,1,6,0,1
98,0,400388,2,40,1,6,0,1
40,1,400389,2,40,1,6,0,0
40,1,400390,1,40,1,6,0,0
40,1,400391,2,40,1,6,0,0
18,0,400392,1,40,1,6,0,0
40,1,400392,,40,1,6,0,0
40,1,400393,,40,1,1,0,0
17,1,400394,8,48,1,6,0,0
18,0,400394,8,40,1,6,0,0
40,0,400394,,40,1,6,0,0
40,0,400394,5,40,1,6,0,0
93,0,400394,8,29,1,6,0,0
17,0,400394,8,4,1,6,0,0
40,1,400395,,40,1,6,0,0
40,1,400396,1,40,1,6,1,1
23,1,400396,,48,1,6,0,0
55,0,400396,8,55,1,6,0,0
40,1,400397,,40,1,6,0,0
40,0,400397,8,40,1,6,0,0
40,0,400397,,40,1,6,0,1
40,0,400397,1,40,1,6,0,0
40,1,400398,,40,1,6,0,1
40,0,400398,8,40,1,6,0,0
98,0,400399,,40,1,6,0,3
40,1,400399,,40,1,6,0,1
0,1,400400,9,40,0,0,0,0
40,1,400401,2,40,1,6,0,2
5,1,400402,,5,1,6,0,0
29,2,400403,,29,1,2,0,0
40,1,400404,,40,1,6,0,0
40,1,400405,,40,7,6,0,0
40,0,400406,2,40,1,6,0,0
40,1,400407,2,40,1,6,0,0
40,1,400408,,40,1,6,0,0
40,1,400409,1,20,9,9,99,99
40,0,400409,3,40,1,6,0,0
92,1,400410,2,40,1,1,0,0
98,1,400411,,40,1,6,0,0
40,0,400411,8,40,1,6,0,0
92,0,400412,,40,1,6,0,5
40,1,400412,,40,1,6,0,1
40,2,400413,,40,1,6,0,0
40,0,400413,,40,1,6,0,0
29,1,400414,8,48,1,6,0,1
40,0,400414,8,40,1,6,0,0
40,1,400415,2,40,1,6,1,8
40,2,400416,1,40,1,6,0,1
40,0,400417,,40,0,0,0,0
40,1,400417,,40,1,6,0,4
99,0,400418,9,99,9,9,99,99
40,1,400419,2,40,1,6,0,0
40,0,400420,1,40,1,6,0,0
0,1,400420,9,40,1,1,0,1
40,1,400421,,40,1,6,0,0
40,0,400421,8,40,1,6,0,0
40,1,400422,,40,1,6,0,0
40,0,400422,3,40,1,6,0,0
40,1,400423,,40,1,6,0,0
40,1,400424,2,40,1,6,0,0
98,0,400425,3,40,1,6,0,0
40,1,400425,,40,1,6,0,0
40,0,400426,,29,1,6,0,0
40,1,400426,,40,1,6,0,0
40,1,400427,,40,1,6,0,0
98,0,400427,1,40,1,6,0,0
40,1,400428,,48,1,6,0,0
40,0,400428,2,40,1,6,0,1
93,0,400429,8,13,1,6,98,1
40,3,400429,,40,1,6,0,0
98,1,400430,2,40,1,6,0,0
29,1,400431,,37,1,6,0,0
29,0,400431,8,48,1,6,0,0
39,2,400432,8,48,1,6,0,0
40,0,400432,2,40,1,6,0,0
48,2,400432,8,4,1,6,0,0
40,0,400433,,40,1,6,0,0
40,1,400433,,40,1,6,0,0
40,1,400434,,40,1,6,0,0
40,1,400435,,40,1,6,0,0
93,0,400435,8,48,1,6,0,1
42,1,400436,,4,1,6,0,0
40,3,400438,,40,1,6,0,1
40,0,400438,8,40,1,6,0,3
40,1,400439,,40,1,6,0,0
18,0,400439,8,18,1,6,0,0
40,1,400440,2,20,1,6,0,0
40,1,400441,,40,1,6,0,0
40,1,400442,,40,1,6,0,0
20,0,400442,8,20,1,6,0,0
40,1,400443,,40,1,6,0,1
40,0,400443,,40,1,6,0,0
40,1,400444,1,40,1,6,0,0
20,0,400445,,20,1,6,0,0
98,2,400446,,40,0,0,0,0
40,4,400446,,40,1,6,1,1
40,0,400446,,40,1,6,0,0
40,1,400447,,40,1,6,0,0
40,1,400448,2,40,1,6,0,1
40,0,400448,2,40,1,6,0,0
40,2,400449,,40,1,6,0,0
40,1,400450,1,40,0,0,0,0
48,0,400451,2,48,1,6,0,0
40,1,400451,,40,2,6,0,1
40,0,400452,2,40,1,6,0,0
0,1,400453,9,5,1,6,0,0
92,1,400454,,40,1,6,0,3
40,0,400454,2,40,1,6,0,0
40,1,400455,,40,2,1,0,0
12,0,400455,2,12,1,6,0,0
40,0,400456,8,40,1,6,0,0
40,1,400456,,40,1,6,0,0
40,0,400457,1,40,1,6,0,0
40,1,400457,,40,1,6,0,0
40,0,400457,,40,1,6,0,1
40,1,400458,,40,1,6,0,1
40,2,400459,,40,1,6,0,0
40,1,400460,,40,1,6,0,0
40,1,400461,2,40,1,6,0,0
40,0,400462,8,40,1,6,0,0
98,1,400462,,40,1,6,0,0
40,0,400463,3,40,1,6,0,0
40,1,400463,,40,0,0,0,0
40,0,400463,8,40,1,1,0,3
40,1,400464,,40,0,0,0,0
92,0,400465,,40,0,0,0,0
40,1,400466,,40,1,6,1,1
40,0,400466,,40,1,6,0,1
12,0,400467,8,28,1,6,0,0
92,1,400468,,40,1,6,0,0
40,1,400469,,40,1,6,0,0
40,0,400470,,40,1,6,0,0
40,1,400471,,40,1,1,0,0
17,0,400471,8,48,1,6,0,1
40,1,400472,2,40,1,6,0,0
5,0,400472,8,40,1,6,0,0
40,0,400472,,40,1,6,0,0
40,1,400473,,40,1,6,0,0
40,1,400474,2,29,1,6,0,0
40,1,400475,2,40,1,6,0,0
93,0,400475,8,40,1,6,0,0
5,1,400476,2,40,9,9,99,99
40,1,400477,2,40,1,2,0,0
40,1,400478,2,40,1,1,0,0
17,0,400478,8,17,1,6,0,0
40,1,400479,,40,1,6,0,1
40,0,400479,3,40,1,6,0,0
5,1,400480,,40,1,6,0,1
4,2,400481,,4,1,6,0,0
40,1,400482,2,40,1,6,0,0
17,0,400483,8,26,1,6,0,0
40,1,400483,2,40,1,6,0,1
40,1,400484,2,40,1,6,0,0
40,1,400485,,40,1,6,0,1
40,0,400485,6,40,1,6,0,0
40,2,400486,,40,2,6,0,0
40,1,400487,1,40,1,6,0,1
20,0,400487,8,20,1,6,0,0
20,0,400487,8,20,1,6,0,0
