VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
4A3AJ46GXTE2,4,A,3,A,J,4,6,G,X,T,E,2,42.0000,3.0000,0.0000,52.0000,34.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,420722.0000,0.0000,52034.0000,1996.0000,GAS,***,4D,000000000,*,00000000000,1037.0000,0.0000,,2755.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,4.0000,0.0000,2.0000
1P3XP48K9MN5,1,P,3,X,P,4,8,K,9,M,N,5,42.0000,4.0000,0.0000,9.0000,17.0000,5.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,420722.0000,0.0000,9017.0000,1991.0000,SUN,***,4H,000000000,*,00000000000,970.0000,0.0000,,2568.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,4.0000,0.0000,2.0000
1FTEF15YXRNA,1,F,T,E,F,1,5,Y,X,R,N,A,42.0000,5.0000,0.0000,12.0000,481.0000,31.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,420722.0000,0.0000,12481.0000,1994.0000,F15,COF,PK,000000000,G,00000000000,1170.0000,1330.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,4.0000,0.0000,2.0000
1GKDM19W8WB5,1,G,K,D,M,1,9,W,8,W,B,5,42.0000,2.0000,0.0000,23.0000,441.0000,20.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,420777.0000,0.0000,23441.0000,1998.0000,SXT,SAF,ES,000000000,G,00000000000,1112.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,10.0000,0.0000,0.0000,1.0000
1GCHK29U86E1,1,G,C,H,K,2,9,U,8,6,E,1,42.0000,3.0000,0.0000,20.0000,481.0000,31.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,420777.0000,0.0000,20481.0000,2006.0000,2KH,SIL,4C,000000000,G,00000000000,1435.0000,1575.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,10.0000,0.0000,0.0000,1.0000
1G6KD54Y55U1,1,G,6,K,D,5,4,Y,5,5,U,1,42.0000,4.0000,0.0000,19.0000,3.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,420777.0000,0.0000,19003.0000,2005.0000,DFW,***,4D,000000000,*,00000000000,1153.0000,0.0000,,3978.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,10.0000,0.0000,0.0000,1.0000
1P4GH54R9X23,1,P,4,G,H,5,4,R,9,X,2,3,42.0000,2.0000,0.0000,9.0000,442.0000,20.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,420864.0000,0.0000,9442.0000,1992.0000,GVL,VOF,SV,000000000,G,00000000000,1193.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,7.0000,0.0000,1.0000
2GCEK14H4D11,2,G,C,E,K,1,4,H,4,D,1,1,42.0000,3.0000,0.0000,20.0000,481.0000,31.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,420864.0000,0.0000,20481.0000,1983.0000,K10,K10,PK,000000000,G,00000000000,1175.0000,1315.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,7.0000,0.0000,1.0000
1J4GA59108L5,1,J,4,G,A,5,9,1,0,8,L,5,42.0000,4.0000,0.0000,2.0000,403.0000,14.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,420864.0000,0.0000,2403.0000,2008.0000,WUS,WUL,4W,000000000,G,00000000000,1160.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,7.0000,0.0000,1.0000
2G4WD5328512,2,G,4,W,D,5,3,2,8,5,1,2,42.0000,5.0000,0.0000,18.0000,22.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,420864.0000,0.0000,18022.0000,2005.0000,LAL,***,4D,000000000,*,00000000000,1138.0000,0.0000,,3502.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,7.0000,0.0000,1.0000
JTHBJ46G9821,J,T,H,B,J,4,6,G,9,8,2,1,42.0000,2.0000,0.0000,59.0000,31.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,420917.0000,0.0000,59031.0000,2008.0000,E35,***,4D,000000000,*,00000000000,1093.0000,0.0000,,3580.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,8.0000,0.0000,0.0000,1.0000
1FUPCSZB1XPA,1,F,U,P,C,S,Z,B,1,X,P,A,42.0000,2.0000,1.0000,82.0000,881.0000,66.0000,27.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,3.0000,0.0000,0.0000,7.0000,7.0000,0.0000,0.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,420921.0000,0.0000,82881.0000,1999.0000,FLD,CON,DS,00459147,D,5700459147,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,7.0000,3.0000,1.0000
1FUJA6CK66LU,1,F,U,J,A,6,C,K,6,6,L,U,42.0000,2.0000,0.0000,82.0000,883.0000,66.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,420937.0000,0.0000,82883.0000,2006.0000,COL,CON,DS,00381097,D,5700381097,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,1.0000,0.0000,1.0000
1XPHDB9X07N7,1,X,P,H,D,B,9,X,0,7,N,7,42.0000,2.0000,0.0000,87.0000,881.0000,66.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,99.0000,421041.0000,0.0000,87881.0000,2007.0000,386,CON,DS,999999999,D,99999999999,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,1.0000,0.0000,1.0000
1B3HD46T9SF6,1,B,3,H,D,4,6,T,9,S,F,6,42.0000,3.0000,0.0000,7.0000,41.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,421055.0000,0.0000,7041.0000,1995.0000,INT,***,4D,000000000,*,00000000000,1130.0000,0.0000,,3219.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,12.0000,5.0000,0.0000,2.0000
1M1AW08YX8N0,1,M,1,A,W,0,8,Y,X,8,N,0,42.0000,2.0000,0.0000,86.0000,884.0000,66.0000,17.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,2.0000,7.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,421110.0000,0.0000,86884.0000,2008.0000,CXU,600,DS,00021800,D,5700021800,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,8.0000,0.0000,0.0000,1.0000
1D7HW28N05S1,1,D,7,H,W,2,8,N,0,5,S,1,42.0000,2.0000,0.0000,7.0000,472.0000,31.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,421113.0000,0.0000,7472.0000,2005.0000,QST,DAK,CW,000000000,G,00000000000,1309.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,4.0000,0.0000,1.0000
1D4HS58N93F6,1,D,4,H,S,5,8,N,9,3,F,6,42.0000,3.0000,0.0000,7.0000,402.0000,14.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,421113.0000,0.0000,7402.0000,2003.0000,DUR,***,UT,000000000,*,00000000000,1160.0000,0.0000,,4687.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,4.0000,0.0000,1.0000
2FWWJWEB0XA9,2,F,W,W,J,W,E,B,0,X,A,9,42.0000,2.0000,1.0000,98.0000,809.0000,66.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,421118.0000,0.0000,98809.0000,1999.0000,A95,STE,DS,00085546,D,5700085546,1360.0000,2560.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,1.0000,0.0000,1.0000
1GCEK14V73Z3,1,G,C,E,K,1,4,V,7,3,Z,3,42.0000,2.0000,0.0000,20.0000,481.0000,31.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,421127.0000,0.0000,20481.0000,2003.0000,SK1,SIL,PK,000000000,G,00000000000,1190.0000,1330.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,30.0000,0.0000,0.0000,1.0000
1G8ZJ52772Z2,1,G,8,Z,J,5,2,7,7,2,Z,2,42.0000,3.0000,0.0000,24.0000,1.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,421127.0000,0.0000,24001.0000,2002.0000,SL2,***,4D,000000000,*,00000000000,1024.0000,0.0000,,2404.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,30.0000,0.0000,0.0000,1.0000
2HGES26732H5,2,H,G,E,S,2,6,7,3,2,H,5,42.0000,1.0000,2.0000,37.0000,31.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,2.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,421145.0000,0.0000,37031.0000,2002.0000,UAX,***,4D,000000000,*,00000000000,1031.0000,0.0000,,2615.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,14.0000,7.0000,0.0000,2.0000
1G4GD2217T47,1,G,4,G,D,2,2,1,7,T,4,7,42.0000,2.0000,0.0000,18.0000,5.0000,2.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,421189.0000,0.0000,18005.0000,1996.0000,RIV,***,CP,000000000,*,00000000000,1138.0000,0.0000,,3690.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,14.0000,7.0000,0.0000,1.0000
4P1CT02UX1A0,4,P,1,C,T,0,2,U,X,1,A,0,42.0000,2.0000,0.0000,98.0000,898.0000,63.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,98.0000,7.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,88.0000,421277.0000,0.0000,98898.0000,2001.0000,999,999,99,888888888,9,88888888888,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,42.0000,0.0000,0.0000,1.0000
5NPEU46F86H0,5,N,P,E,U,4,6,F,8,6,H,0,42.0000,2.0000,0.0000,55.0000,33.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,421289.0000,0.0000,55033.0000,2006.0000,SGX,***,4D,000000000,*,00000000000,1074.0000,0.0000,,3458.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,8.0000,0.0000,2.0000,1.0000
4T1BG22K5XU8,4,T,1,B,G,2,2,K,5,X,U,8,42.0000,3.0000,0.0000,49.0000,40.0000,4.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,421293.0000,0.0000,49040.0000,1999.0000,UEX,***,4D,000000000,*,00000000000,1051.0000,0.0000,,2998.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,12.0000,4.0000,0.0000,3.0000
1GKDM15Z3PB5,1,G,K,D,M,1,5,Z,3,P,B,5,42.0000,5.0000,0.0000,23.0000,441.0000,20.0000,42.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,421293.0000,0.0000,23441.0000,1993.0000,SAF,SAF,SV,000000000,G,00000000000,1110.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,12.0000,4.0000,0.0000,3.0000
